ref_bacen;nu_ordem;inicio_plantio;final_plantio;inicio_colheita;final_colheita;data_vencimento;idempreendimento;idevento;idsolo;idirrigacao;idciclo;idgrao;idcultivar;idprograma;estado
512521254;1;20/10/2021;05/12/2021;15/03/2022;15/05/2022;15/07/2022;12000000000000;48;1;1;22;8;2;1;RS
513430789;1;20/02/2022;20/03/2022;01/07/2022;31/08/2022;28/12/2022;12000000000000;31;3;1;22;8;1;1;MS
508790712;1;05/11/2019;30/11/2019;20/03/2020;15/04/2020;07/12/2020;12000000000000;48;9;1;22;8;99;999;RS
512382199;1;15/08/2021;15/09/2021;01/02/2022;15/02/2022;17/05/2022;12000000000000;48;3;1;22;8;11;1;RS
511672151;1;01/06/2021;01/07/2021;19/10/2021;18/11/2021;15/02/2022;12000000000000;17;3;1;22;8;2;1;RS
508169431;1;10/04/2019;20/05/2019;01/11/2019;20/12/2019;09/09/2020;12000000000000;48;2;1;22;8;1;1;SE
506960368;1;01/10/2018;31/10/2018;01/01/2019;28/02/2019;06/01/2020;12000000000000;48;3;1;22;8;1;1;MS
508863950;2;05/11/2019;12/11/2019;25/03/2020;01/04/2020;30/07/2023;12000000000000;48;3;1;22;8;99;1;RS
511422757;1;20/02/2021;26/02/2021;10/06/2021;16/06/2021;11/03/2022;12000000000000;48;3;1;22;8;1;1;PR
508816745;1;15/10/2019;15/11/2019;15/04/2020;15/05/2020;01/08/2023;12000000000000;48;1;1;22;8;3;1;RS
511321138;1;25/02/2021;25/02/2021;01/07/2021;01/07/2021;12/11/2021;12000000000000;24;3;1;22;8;99;1;MS
512455883;1;15/10/2021;30/11/2021;05/02/2022;05/04/2022;14/07/2022;12000000000000;48;2;1;22;8;1;999;RS
512842271;1;10/02/2022;10/02/2022;20/07/2022;20/07/2022;29/12/2022;12000000000000;24;3;1;22;8;99;50;PR
509016164;1;01/10/2019;01/12/2019;31/03/2020;31/05/2020;07/09/2020;12000000000000;48;3;1;22;8;3;1;RS
510625519;1;01/08/2020;20/09/2020;01/01/2021;20/02/2021;07/08/2021;12000000000000;48;3;1;22;8;3;1;RS
509157665;1;25/09/2019;30/09/2019;15/05/2021;15/07/2021;20/09/2021;12000000000000;48;1;1;23;0;3;1;PR
509490922;1;12/02/2020;20/02/2020;21/06/2020;29/06/2020;15/09/2020;12000000000000;48;3;1;22;3;99;1;PR
507385952;1;01/10/2018;10/10/2018;15/03/2019;30/03/2019;11/08/2019;12000000000000;48;9;1;22;8;1;1;SC
506687585;1;21/05/2018;24/05/2018;08/10/2018;11/10/2018;15/05/2019;12000000000000;24;1;1;22;3;1;1;PR
512702025;1;16/11/2021;16/11/2021;28/03/2022;15/04/2022;16/01/2023;12000000000000;48;3;1;22;8;1;1;RS
513401648;1;25/01/2022;25/01/2022;17/05/2022;17/05/2022;15/08/2022;12000000000000;110;3;1;22;3;1;1;PR
512674634;1;20/09/2021;20/10/2021;15/01/2022;10/02/2022;26/08/2022;12000000000000;48;3;1;22;8;1;1;PR
506397085;1;15/06/2018;16/06/2018;02/11/2018;03/11/2018;15/02/2019;12000000000000;17;3;1;22;8;2;1;RS
512641659;1;01/10/2021;31/10/2021;01/05/2022;31/05/2022;24/08/2022;12000000000000;48;2;1;22;8;3;1;RS
510904700;1;20/10/2020;30/11/2020;15/03/2021;30/03/2021;23/08/2021;12000000000000;48;2;1;22;8;6;1;SC
510124977;1;20/05/2020;23/05/2020;12/10/2020;15/10/2020;15/12/2020;12000000000000;48;3;1;22;3;2;1;PR
512251451;1;15/10/2021;15/11/2021;15/03/2022;15/04/2022;30/06/2022;12000000000000;48;3;1;22;8;2;1;RS
510769727;1;25/08/2020;05/09/2020;30/01/2021;10/02/2021;12/05/2021;12000000000000;48;3;1;22;8;99;1;RS
512710385;1;10/11/2021;10/12/2021;16/03/2022;16/04/2022;13/10/2022;12000000000000;48;2;1;22;8;2;1;RS
513735136;1;25/05/2022;30/06/2022;10/10/2022;05/11/2022;28/03/2023;12000000000000;17;3;1;22;8;6;1;RS
510538336;1;05/11/2020;05/12/2020;10/03/2021;10/05/2021;03/08/2021;12000000000000;48;9;1;22;8;99;1;RS
513967337;1;20/05/2022;10/06/2022;20/07/2022;10/09/2022;13/04/2023;12000000000000;48;3;1;22;8;99;999;PR
509305339;1;20/02/2020;28/02/2020;01/07/2020;31/07/2020;25/04/2021;12000000000000;48;2;1;22;8;6;1;PR
512588670;1;27/08/2021;25/10/2021;19/01/2022;19/03/2022;15/06/2022;12000000000000;48;3;1;22;8;2;1;RS
512671353;1;01/09/2021;30/09/2021;01/05/2022;31/05/2022;16/08/2022;12000000000000;48;3;1;22;8;1;1;PR
508797015;1;10/10/2019;25/11/2019;20/04/2020;20/05/2020;15/07/2020;12000000000000;48;3;1;22;3;99;1;RS
507968216;1;18/02/2019;19/02/2019;24/05/2019;25/05/2019;15/01/2021;12000000000000;48;3;1;22;3;2;1;PR
512620766;1;15/10/2021;30/11/2021;20/02/2022;25/03/2022;20/05/2022;12000000000000;48;2;1;22;8;2;50;RS
508184681;1;12/05/2019;25/05/2019;12/09/2019;30/09/2019;08/02/2020;12000000000000;48;3;1;22;8;3;1;PR
512259540;1;20/11/2021;20/12/2021;20/03/2022;19/04/2022;15/06/2022;12000000000000;48;3;1;22;8;1;1;RS
512063841;1;01/06/2021;01/07/2021;19/10/2021;18/11/2021;15/02/2022;12000000000000;17;3;1;22;8;2;1;RS
508612158;1;13/09/2019;13/09/2019;20/02/2020;20/02/2020;20/04/2020;12000000000000;48;3;1;22;8;1;50;PR
512312032;1;05/09/2021;06/09/2021;28/02/2022;28/02/2022;30/05/2022;12000000000000;48;3;1;22;8;2;1;RS
512406999;1;20/10/2021;30/11/2021;01/04/2022;25/05/2022;30/07/2022;12000000000000;48;2;1;22;8;1;1;RS
506604835;1;01/06/2018;20/06/2018;15/09/2018;25/10/2018;24/05/2019;12000000000000;17;3;1;22;8;3;1;RS
513323165;1;10/02/2022;15/02/2022;15/07/2022;20/07/2022;10/10/2022;12000000000000;79;3;1;22;8;1;1;PR
510073368;1;21/05/2020;30/05/2020;05/10/2020;15/10/2020;03/09/2021;12000000000000;48;3;1;22;8;1;1;PR
512357811;2;20/10/2021;30/11/2021;01/04/2022;30/04/2022;16/07/2022;12000000000000;48;2;1;22;8;99;1;SC
508949543;1;05/11/2019;31/12/2019;20/04/2020;20/05/2020;05/08/2020;12000000000000;48;3;1;22;8;3;1;RS
509783514;1;30/06/2020;30/06/2020;25/11/2020;25/11/2020;17/02/2021;12000000000000;24;3;1;22;8;99;1;RS
513900903;1;15/06/2022;15/07/2022;10/11/2022;15/11/2022;13/02/2023;12000000000000;17;3;1;22;8;3;1;PR
510431667;2;01/11/2020;15/12/2020;01/04/2021;15/05/2021;20/07/2021;12000000000000;31;3;1;22;8;3;1;SC
508774903;1;25/11/2019;12/12/2019;25/03/2020;30/04/2020;25/07/2020;12000000000000;48;3;1;22;8;3;1;RS
508771437;1;15/11/2019;20/11/2019;20/04/2020;05/05/2020;02/10/2020;12000000000000;48;3;1;22;8;99;50;RS
509510649;1;20/12/2019;30/12/2019;15/05/2020;20/05/2020;08/11/2020;12000000000000;48;9;1;22;8;2;1;RS
511405669;1;26/01/2021;31/01/2021;16/05/2021;05/06/2021;02/03/2022;12000000000000;48;3;1;22;8;1;1;PR
510502139;1;25/10/2020;25/12/2020;15/02/2021;15/04/2021;15/07/2021;12000000000000;48;3;1;22;8;2;1;SC
511221994;1;15/02/2021;15/03/2021;15/06/2021;16/08/2021;18/11/2021;12000000000000;24;3;1;22;8;1;1;PR
512482020;1;01/11/2021;30/11/2021;20/04/2022;30/04/2022;27/09/2022;12000000000000;48;3;1;22;8;99;50;RS
510197285;1;30/05/2020;30/05/2020;20/10/2020;27/10/2020;05/04/2021;12000000000000;24;3;1;22;3;2;999;RS
512484006;1;01/11/2021;10/12/2021;01/03/2022;30/03/2022;20/06/2022;12000000000000;48;2;1;22;8;2;1;RS
513635737;1;15/06/2022;20/06/2022;07/11/2022;10/11/2022;09/02/2023;12000000000000;17;3;1;22;8;2;1;RS
513500973;1;19/02/2022;22/02/2022;25/05/2022;10/07/2022;08/12/2022;12000000000000;24;3;1;22;8;99;999;PR
511707627;1;28/07/2021;31/08/2021;10/11/2021;31/12/2021;11/03/2022;12000000000000;110;9;4;22;0;3;1;SC
9831404;1;01/06/2017;30/06/2017;01/11/2017;30/11/2017;15/06/2018;12000000000000;17;3;1;0;8;3;1;RS
510102339;1;01/06/2020;30/06/2020;15/10/2020;31/10/2020;16/04/2021;12000000000000;24;3;1;22;8;99;1;RS
514563058;1;08/09/2022;08/09/2022;07/12/2022;07/12/2022;15/02/2023;12000000000000;86;3;1;22;3;2;1;PR
509268185;1;25/09/2019;25/10/2019;01/06/2020;30/06/2020;18/09/2020;12000000000000;48;9;1;22;8;99;1;SC
507230852;1;11/09/2018;10/11/2018;20/12/2018;20/01/2019;09/08/2019;12000000000000;48;3;1;22;8;3;50;PR
510037670;1;15/05/2020;15/07/2020;12/09/2020;12/11/2020;15/06/2021;12000000000000;79;1;2;22;0;99;1;SC
504941424;1;01/05/2017;31/05/2017;01/10/2017;31/10/2017;24/05/2018;12000000000000;48;3;1;22;8;3;1;RS
508904784;1;;;;;10/08/2020;12000000000000;31;3;1;22;0;11;1;SC
514280914;1;11/08/2022;10/09/2022;01/01/2023;31/01/2023;01/05/2023;12000000000000;48;2;1;22;8;1;1;RS
512462892;1;05/11/2021;05/12/2021;15/03/2022;14/04/2022;15/06/2022;12000000000000;48;3;1;22;8;2;1;RS
508979870;1;01/11/2019;30/12/2019;01/04/2020;30/05/2020;30/07/2020;12000000000000;48;3;1;22;8;3;1;RS
511549742;1;12/02/2021;20/02/2021;15/07/2021;25/07/2021;24/10/2021;12000000000000;24;3;1;22;8;1;1;PR
512446387;1;01/09/2021;10/10/2021;01/02/2022;30/03/2022;29/05/2022;12000000000000;48;3;1;22;8;2;1;RS
512803834;1;01/11/2021;15/12/2021;10/03/2022;20/04/2022;19/08/2022;12000000000000;48;2;1;22;8;3;1;RS
512619481;1;01/11/2021;30/11/2021;01/04/2022;30/04/2022;16/01/2023;12000000000000;48;3;1;22;8;8;1;RS
509958483;1;11/06/2020;11/07/2020;08/12/2020;07/01/2021;20/03/2021;12000000000000;24;2;1;22;0;11;1;SC
512363128;1;06/11/2021;20/11/2021;15/03/2022;08/04/2022;05/08/2022;12000000000000;48;3;1;22;8;2;1;RS
509798808;1;20/02/2020;20/02/2020;29/06/2020;29/06/2020;15/02/2021;12000000000000;48;3;1;22;3;1;1;PR
505425256;2;11/09/2017;11/09/2017;30/03/2018;30/03/2018;27/06/2018;12000000000000;48;3;1;22;8;1;1;SC
508851064;1;16/11/2019;25/11/2019;05/04/2020;20/04/2020;18/10/2020;12000000000000;48;2;1;22;8;1;1;RS
512382750;1;19/11/2021;05/12/2021;29/03/2022;14/04/2022;15/06/2022;12000000000000;48;3;1;22;8;2;1;RS
509552922;1;01/03/2020;10/03/2020;12/08/2020;12/08/2020;11/10/2020;12000000000000;48;3;1;22;8;99;1;PR
512161071;1;15/06/2021;30/06/2021;20/10/2021;30/10/2021;20/01/2022;12000000000000;17;9;1;22;8;99;1;RS
508665235;1;15/10/2019;30/11/2019;15/04/2020;25/05/2020;15/07/2020;12000000000000;48;3;1;22;3;99;1;RS
512746187;1;15/09/2021;15/10/2021;15/03/2022;15/05/2022;15/07/2022;12000000000000;48;3;1;22;8;2;50;SC
512430254;1;01/09/2021;05/09/2021;15/11/2021;20/11/2021;11/05/2022;12000000000000;17;9;1;22;8;99;1;RS
513043017;1;10/11/2021;20/12/2021;20/03/2022;30/04/2022;30/07/2022;12000000000000;48;3;1;22;8;2;1;RS
514439196;1;12/08/2022;20/09/2022;17/12/2022;25/01/2023;24/04/2023;12000000000000;110;9;1;22;8;1;1;SC
506860124;1;28/06/2018;30/06/2018;22/10/2018;24/10/2018;24/08/2019;12000000000000;24;3;1;22;8;3;1;RS
510044509;1;11/05/2020;30/06/2020;01/10/2020;30/10/2020;16/09/2021;12000000000000;24;2;1;22;8;3;1;PR
9778518;1;01/05/2017;31/05/2017;01/10/2017;31/10/2017;23/06/2018;12000000000000;48;3;1;22;8;1;50;PR
506583307;1;01/06/2018;30/06/2018;01/11/2018;30/11/2018;20/02/2019;12000000000000;24;3;1;22;8;3;1;RS
514442252;1;01/08/2022;10/09/2022;21/11/2022;21/01/2023;01/05/2023;12000000000000;86;3;1;0;0;6;1;RS
512013116;1;01/05/2021;31/05/2021;01/11/2021;30/11/2021;18/02/2022;12000000000000;48;3;1;22;8;1;1;BA
513874010;1;22/05/2022;23/05/2022;29/09/2022;30/09/2022;15/12/2022;12000000000000;24;3;1;22;3;1;1;PR
510430857;1;15/08/2020;20/08/2020;25/01/2021;30/01/2021;17/07/2021;12000000000000;48;3;1;22;8;8;1;RS
512618108;1;25/10/2021;30/11/2021;01/02/2022;31/03/2022;30/06/2022;12000000000000;48;1;1;22;8;1;1;RS
512282542;1;20/11/2021;30/11/2021;15/03/2022;30/03/2022;24/07/2022;12000000000000;48;9;1;22;8;99;1;RS
509804447;1;15/02/2020;20/02/2020;15/07/2020;24/07/2020;13/01/2021;12000000000000;48;3;1;22;8;99;1;PR
510870173;1;;;20/02/2021;28/02/2021;29/05/2021;12000000000000;55;9;4;22;0;99;1;SC
506244288;1;05/02/2018;10/02/2018;15/05/2018;20/05/2018;04/09/2018;12000000000000;48;3;1;22;8;3;1;RS
512630626;1;01/12/2021;06/12/2021;01/04/2022;10/04/2022;29/07/2022;12000000000000;48;3;1;22;8;99;1;RS
512424819;2;01/10/2021;10/10/2021;01/02/2022;15/02/2022;19/07/2022;12000000000000;48;3;1;22;8;1;1;PR
508286679;1;15/02/2019;15/02/2019;10/06/2019;10/06/2019;15/04/2020;12000000000000;17;3;1;22;3;1;1;PR
512345293;1;15/10/2021;15/12/2021;01/03/2022;30/04/2022;15/07/2022;12000000000000;48;9;1;22;8;99;1;RS
510357353;1;;;;;03/04/2021;12000000000000;24;1;1;0;0;3;1;RS
511378328;1;28/02/2021;20/03/2021;21/07/2021;01/08/2021;18/01/2022;12000000000000;48;3;1;22;8;99;1;PR
513693832;1;20/04/2022;10/06/2022;01/12/2022;30/12/2022;08/02/2023;12000000000000;17;3;0;0;0;1;999;SE
512339396;1;03/11/2021;20/12/2021;20/03/2022;05/05/2022;15/07/2022;12000000000000;48;3;1;22;3;99;1;RS
507078337;1;01/08/2018;01/10/2018;10/02/2019;10/04/2019;22/07/2019;12000000000000;48;3;1;22;8;1;1;RS
512894485;1;27/11/2021;30/12/2021;10/03/2022;10/05/2022;10/06/2022;12000000000000;48;9;1;22;8;1;1;RS
509865198;1;01/03/2020;03/03/2020;04/06/2020;06/06/2020;15/08/2020;12000000000000;48;2;1;22;8;2;1;RS
512454951;1;15/10/2021;21/11/2021;31/03/2022;15/05/2022;18/08/2022;12000000000000;48;3;1;22;8;99;1;RS
513617272;1;22/05/2022;22/06/2022;01/10/2022;30/10/2022;20/04/2023;12000000000000;17;9;1;22;8;99;1;RS
510067259;1;15/05/2020;20/05/2020;22/09/2020;27/09/2020;15/04/2021;12000000000000;24;3;1;22;3;1;50;PR
510311298;1;28/05/2020;30/06/2020;01/10/2020;30/10/2020;25/02/2021;12000000000000;24;3;1;22;8;3;1;RS
508937612;1;01/10/2019;10/11/2019;01/02/2020;10/02/2020;19/01/2021;12000000000000;48;3;1;22;8;9;1;PR
512721361;1;10/10/2021;10/12/2021;10/04/2022;30/05/2022;20/07/2022;12000000000000;48;9;1;22;3;99;50;RS
512532712;1;01/11/2021;30/11/2021;01/03/2022;30/03/2022;15/06/2022;12000000000000;48;3;1;22;8;1;1;RS
513932376;1;31/05/2022;05/06/2022;01/10/2022;08/10/2022;13/02/2023;12000000000000;17;3;1;22;8;1;999;PR
510783654;1;15/09/2020;30/09/2020;01/08/2021;30/08/2021;06/09/2021;12000000000000;24;3;2;0;0;1;1;PR
511433060;1;01/02/2021;07/02/2021;11/06/2021;17/06/2021;15/02/2022;12000000000000;48;2;1;22;3;1;1;PR
512764509;1;12/10/2021;20/10/2021;01/02/2022;20/02/2022;25/08/2022;12000000000000;48;3;1;22;3;1;50;RS
9970201;1;;;;;12/08/2018;12000000000000;79;3;1;22;0;11;1;RS
506724720;1;15/05/2018;20/06/2018;01/10/2018;30/10/2018;21/07/2019;12000000000000;17;3;1;22;8;3;1;RS
506815958;1;19/06/2018;20/06/2018;15/11/2018;30/12/2018;28/02/2019;12000000000000;48;3;1;22;8;1;50;SE
513802737;1;10/06/2022;15/06/2022;08/10/2022;13/10/2022;20/03/2023;12000000000000;17;3;1;22;8;2;1;RS
512285352;1;01/11/2021;30/11/2021;01/05/2022;31/05/2022;07/07/2022;12000000000000;48;3;1;22;8;8;1;RS
513131130;1;24/11/2021;01/12/2021;20/04/2022;25/05/2022;20/08/2022;12000000000000;31;2;1;22;8;3;1;SC
513054372;1;01/12/2021;20/01/2022;11/04/2022;27/04/2022;11/08/2022;12000000000000;48;2;1;22;8;1;1;RS
510985534;1;;;;;24/01/2022;12000000000000;31;3;1;0;0;6;50;SC
506727393;1;18/07/2018;20/07/2018;24/09/2018;10/10/2018;24/06/2019;12000000000000;24;3;1;22;8;3;999;PR
509353671;1;01/11/2019;30/11/2019;20/03/2020;20/05/2020;13/11/2020;12000000000000;48;9;1;22;8;99;1;RS
513453126;1;29/01/2022;30/01/2022;21/05/2022;22/05/2022;15/07/2022;12000000000000;17;3;1;22;3;1;999;PR
511290501;1;15/02/2021;20/02/2021;26/05/2021;25/07/2021;13/01/2022;12000000000000;48;3;1;22;8;99;1;PR
509425790;1;16/02/2020;20/02/2020;10/06/2020;02/08/2020;01/11/2020;12000000000000;48;3;1;22;8;2;1;PR
510806337;1;14/09/2020;18/09/2020;25/01/2021;05/02/2021;07/08/2021;12000000000000;48;2;1;22;8;1;1;SC
511268906;1;05/02/2021;05/02/2021;15/06/2021;15/06/2021;15/08/2021;12000000000000;48;3;1;22;3;1;1;PR
511977638;1;01/06/2021;20/07/2021;01/09/2021;30/10/2021;30/03/2022;12000000000000;17;3;1;22;8;99;50;PR
9493056;1;25/01/2017;09/02/2017;20/05/2017;04/06/2017;06/10/2017;12000000000000;48;3;1;22;8;1;1;PR
512717923;1;01/11/2021;20/11/2021;01/03/2022;20/03/2022;13/06/2022;12000000000000;48;9;0;0;8;2;1;PR
512609430;1;28/11/2021;05/12/2021;30/03/2022;25/04/2022;10/06/2022;12000000000000;48;3;1;22;8;99;1;RS
512742180;1;17/10/2021;17/10/2021;19/02/2022;19/02/2022;15/05/2022;12000000000000;48;3;1;22;3;99;1;PR
513309211;1;29/12/2021;31/12/2021;08/05/2022;10/05/2022;20/06/2022;12000000000000;48;2;1;22;8;2;1;RS
512345167;1;10/09/2021;10/10/2021;10/02/2022;10/04/2022;05/07/2022;12000000000000;48;2;1;22;8;2;1;RS
512240105;1;18/10/2021;30/11/2021;21/03/2022;18/04/2022;01/07/2022;12000000000000;48;3;1;22;8;2;1;RS
508885883;1;15/10/2019;20/11/2019;12/02/2020;19/03/2020;15/06/2020;12000000000000;48;3;1;22;8;1;1;RS
513248222;1;15/12/2021;15/01/2022;01/04/2022;15/04/2022;20/12/2022;12000000000000;48;3;1;22;8;1;1;RS
510674127;2;01/09/2020;10/09/2020;15/01/2021;15/02/2021;04/08/2021;12000000000000;48;2;1;22;8;1;1;RS
512350909;1;11/09/2021;11/09/2021;19/01/2022;19/01/2022;15/09/2022;12000000000000;48;3;1;22;3;1;1;PR
512471141;1;15/10/2021;30/11/2021;10/03/2022;30/04/2022;15/07/2022;12000000000000;48;2;1;22;8;1;1;RS
510539495;1;25/08/2020;20/09/2020;13/12/2020;08/01/2021;15/03/2021;12000000000000;48;3;1;22;8;1;1;SC
510094280;1;01/06/2020;30/06/2020;20/10/2020;30/10/2020;20/07/2021;12000000000000;24;3;1;0;0;3;1;RS
508963409;1;01/11/2019;15/11/2019;01/04/2020;30/04/2020;25/06/2025;12000000000000;48;3;1;22;8;1;1;RS
506249039;1;10/02/2018;13/02/2018;15/06/2018;30/06/2018;09/12/2018;12000000000000;48;3;1;22;8;1;1;PR
510567603;2;01/09/2020;30/09/2020;01/02/2021;28/02/2021;23/01/2022;12000000000000;48;3;1;22;8;5;1;PR
508972953;1;10/10/2019;08/11/2019;10/03/2020;08/04/2020;26/08/2020;12000000000000;48;2;1;22;8;3;1;RS
513546623;1;01/04/2022;31/05/2022;01/11/2022;31/12/2022;04/03/2023;12000000000000;48;3;1;22;8;1;1;SE
512252341;1;06/12/2021;20/12/2021;02/04/2022;02/05/2022;08/07/2022;12000000000000;48;9;1;22;8;99;1;RS
512714320;1;05/09/2021;15/09/2021;01/02/2022;15/02/2022;27/08/2022;12000000000000;48;2;1;22;8;3;1;SC
512454423;1;21/09/2021;15/10/2021;10/02/2022;10/04/2022;10/07/2022;12000000000000;48;9;1;22;8;99;1;RS
508961802;1;30/11/2019;30/01/2020;30/04/2020;30/06/2020;20/07/2020;12000000000000;48;2;1;22;8;2;1;RS
510576800;1;10/10/2020;20/10/2020;09/03/2021;19/03/2021;20/06/2021;12000000000000;48;3;1;22;8;2;1;RS
509345702;1;10/02/2020;20/02/2020;19/06/2020;29/06/2020;15/09/2020;12000000000000;48;3;1;22;3;1;1;PR
508832245;1;01/10/2019;30/11/2019;21/03/2020;21/05/2020;18/10/2020;12000000000000;48;3;1;22;3;2;1;RS
512666135;1;01/10/2021;20/10/2021;01/02/2022;25/02/2022;20/04/2023;12000000000000;48;3;1;22;8;1;1;PR
506612019;1;01/06/2018;03/06/2018;24/10/2018;26/10/2018;15/04/2019;12000000000000;79;3;1;22;3;2;1;PR
9561438;1;01/04/2017;30/04/2017;01/11/2017;30/11/2017;19/07/2018;12000000000000;48;3;1;22;8;3;999;RS
512233036;1;11/09/2021;10/11/2021;14/02/2022;16/04/2022;15/06/2022;12000000000000;48;3;1;22;8;99;999;PR
512386216;1;15/10/2021;06/12/2021;05/03/2022;29/04/2022;07/07/2022;12000000000000;48;3;1;22;8;3;1;RS
510364968;1;11/08/2020;11/10/2020;11/04/2021;15/05/2021;05/07/2021;12000000000000;48;2;1;22;8;6;1;SC
508837869;1;11/11/2019;31/12/2019;12/03/2020;30/04/2020;27/08/2025;12000000000000;48;3;1;22;8;1;1;RS
510748380;1;01/08/2020;01/09/2020;19/11/2020;20/12/2020;20/06/2021;12000000000000;48;3;1;22;8;1;1;RS
512674594;1;05/09/2021;24/10/2021;03/03/2022;01/05/2022;24/08/2022;12000000000000;48;2;1;22;8;3;1;RS
510157387;1;21/05/2020;25/05/2020;02/10/2020;05/10/2020;04/01/2021;12000000000000;48;3;1;22;8;99;1;PR
512737324;1;01/11/2021;20/11/2021;01/04/2022;20/04/2022;07/08/2022;12000000000000;48;9;1;22;8;99;1;RS
508433282;1;01/05/2019;31/05/2019;20/09/2019;30/09/2019;09/01/2020;12000000000000;24;3;1;22;8;3;50;PR
513431275;1;10/02/2022;15/02/2022;31/05/2022;05/06/2022;27/01/2023;12000000000000;17;3;1;22;8;1;999;PR
513431275;1;10/02/2022;15/02/2022;31/05/2022;05/06/2022;27/01/2023;12000000000000;110;3;1;22;8;1;999;PR
505424508;1;01/06/2017;30/06/2017;01/02/2018;31/05/2018;26/01/2019;12000000000000;24;3;1;1;0;6;50;SC
513236840;1;25/02/2022;20/04/2022;31/05/2022;31/07/2022;30/10/2022;12000000000000;17;3;1;22;8;2;1;PR
511937047;1;11/05/2021;11/05/2021;18/09/2021;18/09/2021;15/12/2021;12000000000000;79;3;1;22;3;1;1;PR
514375875;1;05/08/2022;15/08/2022;20/12/2022;25/12/2022;20/03/2023;12000000000000;48;2;1;22;8;1;1;RS
508530188;1;15/06/2019;25/06/2019;20/10/2019;10/11/2019;09/02/2020;12000000000000;17;3;1;22;8;3;1;RS
513533632;1;28/02/2022;28/02/2022;28/07/2022;01/08/2022;25/10/2022;12000000000000;110;3;1;22;8;1;1;PR
511378450;1;20/02/2021;25/02/2021;15/07/2021;30/07/2021;15/10/2021;12000000000000;48;3;1;22;8;5;1;PR
511294041;1;20/12/2020;26/12/2020;20/04/2021;10/05/2021;06/08/2021;12000000000000;17;2;1;22;8;3;1;SC
511464233;1;10/02/2021;10/03/2021;15/07/2021;15/08/2021;05/11/2021;12000000000000;24;3;1;22;8;2;1;PR
512427145;1;02/09/2021;25/10/2021;20/02/2022;20/04/2022;20/07/2022;12000000000000;48;9;1;22;8;99;1;RS
512863756;1;01/10/2021;05/10/2021;19/01/2022;23/01/2022;15/04/2022;12000000000000;48;3;1;22;3;1;1;PR
513399345;1;06/02/2022;10/02/2022;10/06/2022;20/06/2022;16/11/2022;12000000000000;110;3;1;22;8;1;1;PR
512760473;1;20/09/2021;25/09/2021;05/02/2022;10/02/2022;10/08/2022;12000000000000;48;3;1;22;8;1;1;PR
508787299;1;01/09/2019;30/10/2019;21/03/2020;21/05/2020;18/10/2020;12000000000000;48;2;1;22;3;1;1;RS
513606060;1;01/05/2022;10/06/2022;01/09/2022;20/09/2022;13/01/2023;12000000000000;24;3;1;22;8;1;1;PR
512374655;1;08/10/2021;10/10/2021;10/02/2022;12/02/2022;15/04/2022;12000000000000;48;3;1;22;3;1;1;PR
510380222;1;17/07/2020;15/09/2020;24/12/2020;22/02/2021;15/05/2021;12000000000000;110;3;4;22;0;99;1;SC
509548085;1;16/03/2020;16/03/2020;10/08/2020;20/08/2020;14/11/2020;12000000000000;79;3;1;22;8;1;1;PR
512243214;1;01/11/2021;05/12/2021;09/02/2022;15/03/2022;15/05/2022;12000000000000;48;3;1;22;8;1;1;RS
512596694;1;05/11/2021;20/12/2021;20/03/2022;10/05/2022;09/08/2022;12000000000000;48;3;1;22;8;1;1;RS
509182146;1;30/11/2019;19/12/2019;20/03/2020;08/04/2020;15/06/2020;12000000000000;48;1;1;22;8;1;1;RS
512290662;1;21/10/2021;30/11/2021;15/02/2022;17/03/2022;16/06/2022;12000000000000;48;3;1;22;8;1;1;RS
510067086;1;11/05/2020;30/06/2020;15/09/2020;10/10/2020;09/01/2021;12000000000000;24;3;1;22;8;99;1;PR
512476024;1;10/10/2021;10/10/2021;12/02/2022;12/02/2022;15/04/2022;12000000000000;48;3;1;22;3;1;1;PR
512073528;1;05/03/2021;07/03/2021;15/07/2021;30/07/2021;27/03/2022;12000000000000;24;3;1;22;8;1;50;PR
512427547;1;15/11/2021;01/12/2021;20/03/2022;10/04/2022;29/12/2022;12000000000000;48;2;1;22;8;3;1;RS
512105475;1;;;;;02/12/2022;12000000000000;24;2;1;0;0;6;1;MG
509411148;1;01/11/2019;30/12/2019;01/05/2020;30/05/2020;11/08/2020;12000000000000;48;1;1;22;8;3;1;RS
511735340;1;21/04/2021;10/05/2021;13/09/2021;02/10/2021;15/12/2021;12000000000000;24;3;1;22;3;2;1;PR
512975155;1;20/10/2021;10/12/2021;20/04/2022;30/04/2022;20/07/2022;12000000000000;48;3;1;22;8;2;1;RS
510429080;1;01/09/2020;20/09/2020;25/02/2021;15/03/2021;14/06/2021;12000000000000;48;3;1;22;8;1;1;RS
513435502;1;15/02/2022;16/02/2022;20/05/2022;21/05/2022;21/09/2022;12000000000000;17;3;1;22;8;2;1;PR
509205564;1;01/11/2019;05/11/2019;01/04/2020;05/04/2020;02/10/2020;12000000000000;48;3;1;22;8;99;1;RS
512729286;1;18/11/2021;28/11/2021;08/03/2022;18/03/2022;15/06/2022;12000000000000;48;3;1;22;8;1;1;RS
511340257;1;18/12/2020;25/12/2020;07/04/2021;14/04/2021;15/06/2021;12000000000000;48;3;1;22;8;1;1;RS
513271691;1;06/02/2022;20/03/2022;15/07/2022;15/08/2022;04/11/2022;12000000000000;110;3;1;22;8;1;1;PR
